TKNR;Zst;Land;Strklas;Strnum;Datum;Wotag;Fahrtzw;Stunde;KFZ_R1;K_KFZ_R1;KFZ_R2;K_KFZ_R2;Lkw_R1;K_Lkw_R1;Lkw_R2;K_Lkw_R2;PLZ_R1;K_PLZ_R1;Pkw_R1;K_Pkw_R1;Lfw_R1;K_Lfw_R1;Mot_R1;K_Mot_R1;PmA_R1;K_PmA_R1;Bus_R1;K_Bus_R1;LoA_R1;K_LoA_R1;Lzg_R1;K_Lzg_R1;Sat_R1;K_Sat_R1;Son_R1;K_Son_R1;PLZ_R2;K_PLZ_R2;Pkw_R2;K_Pkw_R2;Lfw_R2;K_Lfw_R2;Mot_R2;K_Mot_R2;PmA_R2;K_PmA_R2;Bus_R2;K_Bus_R2;LoA_R2;K_LoA_R2;Lzg_R2;K_Lzg_R2;Sat_R2;K_Sat_R2;Son_R2;K_Son_R2
4408;5147;05;A;   2;220104; 2;u;21;  843;-; 1099;-;  160;-;  157;-;  670;-;  610;-;   57;-;    3;-;   13;-;    2;-;   11;-;  147;-;  123;-;    0;-;  934;-;  827;-;  102;-;    5;-;    8;-;    2;-;   16;-;  139;-;  122;-;    0;-
4408;5147;05;A;   2;220104; 2;u;22;  624;s;  808;s;  139;s;  130;s;  479;s;  421;s;   54;s;    4;s;    6;s;    1;s;   13;s;  125;s;  103;s;    0;s;  672;s;  599;s;   72;s;    1;s;    6;s;    0;s;   21;s;  109;s;   90;s;    0;s
4408;5147;05;A;   2;220104; 2;u;23;  501;-;  634;-;   93;-;  119;-;  407;-;  373;-;   34;-;    0;-;    1;-;    1;-;   10;-;   82;-;   65;-;    0;-;  506;-;  453;-;   53;-;    0;-;    9;-;    1;-;   11;-;  107;-;   86;-;    0;-
4408;5147;05;A;   2;220104; 2;u;24;  294;-;  434;-;   88;-;  100;-;  205;-;  174;-;   30;-;    1;-;    1;-;    0;-;    8;-;   80;-;   65;-;    0;-;  333;-;  282;-;   50;-;    1;-;    1;-;    1;-;   11;-;   88;-;   72;-;    0;-
4408;5147;05;A;   2;220105; 3;u;01;  224;-;  298;-;   70;-;   91;-;  153;-;  119;-;   34;-;    0;-;    1;-;    2;-;    7;-;   61;-;   54;-;    0;-;  204;-;  159;-;   45;-;    0;-;    3;-;    0;-;    5;-;   86;-;   68;-;    0;-
4408;5147;05;A;   2;220105; 3;u;02;  169;-;  288;-;   68;-;  110;-;   98;-;   77;-;   21;-;    0;-;    3;-;    0;-;    3;-;   65;-;   52;-;    0;-;  178;-;  143;-;   33;-;    2;-;    0;-;    0;-;   13;-;   97;-;   81;-;    0;-
4408;5147;05;A;   2;220105; 3;u;03;  170;-;  303;-;   87;-;  142;-;   83;-;   65;-;   17;-;    1;-;    0;-;    0;-;    8;-;   79;-;   65;-;    0;-;  159;-;  123;-;   35;-;    1;-;    2;-;    0;-;   18;-;  124;-;  100;-;    0;-
4408;5147;05;A;   2;220105; 3;u;04;  190;-;  334;-;   99;-;  165;-;   91;-;   75;-;   16;-;    0;-;    0;-;    0;-;    8;-;   91;-;   81;-;    0;-;  166;-;  118;-;   47;-;    1;-;    3;-;    0;-;   19;-;  146;-;  118;-;    0;-
4408;5147;05;A;   2;220105; 3;u;05;  448;-;  659;-;  197;-;  298;-;  246;-;  208;-;   36;-;    2;-;    5;-;    0;-;   28;-;  169;-;  148;-;    0;-;  353;-;  306;-;   46;-;    1;-;    8;-;    5;-;   33;-;  260;-;  214;-;    0;-
4408;5147;05;A;   2;220105; 3;u;06; 1064;-; 1485;-;  252;-;  482;-;  807;-;  710;-;   94;-;    3;-;    5;-;    1;-;   31;-;  220;-;  194;-;    0;-;  999;-;  882;-;  113;-;    4;-;    4;-;    3;-;   47;-;  432;-;  381;-;    0;-
4408;5147;05;A;   2;220105; 3;u;07; 1889;-; 2040;-;  360;-;  554;-; 1520;-; 1261;-;  255;-;    4;-;    9;-;    0;-;   41;-;  319;-;  271;-;    0;-; 1475;-; 1249;-;  222;-;    4;-;   11;-;    6;-;   70;-;  478;-;  426;-;    0;-
4408;5147;05;A;   2;220105; 3;u;08; 2179;-; 2425;-;  409;-;  499;-; 1751;-; 1507;-;  239;-;    5;-;   19;-;    1;-;   58;-;  350;-;  297;-;    0;-; 1913;-; 1626;-;  281;-;    6;-;   13;-;    0;-;   62;-;  437;-;  371;-;    0;-
4408;5147;05;A;   2;220105; 3;u;09; 1841;-; 2145;-;  427;-;  575;-; 1401;-; 1171;-;  227;-;    3;-;   13;-;    1;-;   84;-;  342;-;  302;-;    0;-; 1551;-; 1284;-;  257;-;   10;-;   19;-;    3;-;   81;-;  491;-;  426;-;    0;-
4408;5147;05;A;   2;220105; 3;u;10; 1610;-; 1931;-;  409;-;  563;-; 1187;-; 1001;-;  184;-;    2;-;   14;-;    3;-;   72;-;  334;-;  293;-;    0;-; 1345;-; 1135;-;  206;-;    4;-;   23;-;    0;-;   69;-;  494;-;  425;-;    0;-
4408;5147;05;A;   2;220105; 3;u;11; 1634;-; 1934;-;  419;-;  616;-; 1200;-; 1020;-;  177;-;    3;-;   15;-;    1;-;   70;-;  348;-;  301;-;    0;-; 1296;-; 1102;-;  189;-;    5;-;   22;-;    4;-;   82;-;  530;-;  442;-;    0;-
4408;5147;05;A;   2;220105; 3;u;12; 1927;-; 1922;-;  536;-;  546;-; 1376;-; 1155;-;  218;-;    3;-;   15;-;    1;-;   74;-;  461;-;  412;-;    0;-; 1361;-; 1148;-;  204;-;    9;-;   15;-;    2;-;   69;-;  475;-;  422;-;    0;-
4408;5147;05;A;   2;220105; 3;u;13; 2179;-; 1988;-;  588;-;  555;-; 1558;-; 1327;-;  228;-;    3;-;   33;-;    2;-;   79;-;  507;-;  446;-;    0;-; 1400;-; 1217;-;  181;-;    2;-;   33;-;    4;-;   64;-;  487;-;  433;-;    0;-
4408;5147;05;A;   2;220105; 3;u;14; 2391;-; 2219;-;  577;-;  564;-; 1801;-; 1542;-;  252;-;    7;-;   13;-;    1;-;   71;-;  505;-;  443;-;    0;-; 1632;-; 1388;-;  237;-;    7;-;   23;-;    2;-;   89;-;  473;-;  427;-;    0;-
4408;5147;05;A;   2;220105; 3;u;15; 2625;-; 2641;-;  604;-;  592;-; 1986;-; 1764;-;  216;-;    6;-;   35;-;    3;-;   83;-;  518;-;  454;-;    0;-; 2024;-; 1750;-;  265;-;    9;-;   25;-;    1;-;   79;-;  512;-;  448;-;    0;-
4408;5147;05;A;   2;220105; 3;u;16; 2735;-; 2895;-;  549;-;  456;-; 2171;-; 1868;-;  302;-;    1;-;   15;-;    1;-;   57;-;  491;-;  434;-;    0;-; 2410;-; 2053;-;  344;-;   13;-;   29;-;    1;-;   53;-;  402;-;  346;-;    0;-
4408;5147;05;A;   2;220105; 3;u;17; 2650;-; 3045;-;  454;-;  427;-; 2174;-; 1944;-;  225;-;    5;-;   22;-;    3;-;   44;-;  407;-;  356;-;    0;-; 2601;-; 2317;-;  278;-;    6;-;   17;-;    1;-;   36;-;  390;-;  349;-;    0;-
4408;5147;05;A;   2;220105; 3;u;18; 2307;-; 2658;-;  424;-;  367;-; 1866;-; 1689;-;  171;-;    6;-;   17;-;    0;-;   25;-;  399;-;  351;-;    0;-; 2272;-; 2081;-;  188;-;    3;-;   19;-;    0;-;   36;-;  331;-;  298;-;    0;-
4408;5147;05;A;   2;220105; 3;u;19; 1616;-; 1981;-;  333;-;  282;-; 1275;-; 1170;-;  103;-;    2;-;    8;-;    3;-;   15;-;  315;-;  268;-;    0;-; 1685;-; 1536;-;  142;-;    7;-;   14;-;    1;-;   22;-;  259;-;  223;-;    0;-
4408;5147;05;A;   2;220105; 3;u;20; 1072;-; 1326;-;  239;-;  202;-;  829;-;  742;-;   82;-;    5;-;    4;-;    5;-;   18;-;  216;-;  177;-;    0;-; 1110;-;  999;-;  107;-;    4;-;   14;-;    0;-;   19;-;  183;-;  157;-;    0;-
4408;5147;05;A;   2;220105; 3;u;21;  855;-; 1101;-;  173;-;  171;-;  672;-;  610;-;   57;-;    5;-;   10;-;    1;-;    7;-;  165;-;  119;-;    0;-;  919;-;  840;-;   78;-;    1;-;   11;-;    2;-;   15;-;  154;-;  137;-;    0;-
4408;5147;05;A;   2;220105; 3;u;22;  667;-;  768;-;  152;-;  115;-;  514;-;  454;-;   57;-;    3;-;    1;-;    3;-;   10;-;  139;-;  115;-;    0;-;  649;-;  587;-;   58;-;    4;-;    4;-;    0;-;   12;-;  103;-;   84;-;    0;-
4408;5147;05;A;   2;220105; 3;u;23;  524;-;  616;-;   91;-;  106;-;  429;-;  385;-;   42;-;    2;-;    4;-;    0;-;   11;-;   80;-;   63;-;    0;-;  505;-;  442;-;   57;-;    6;-;    5;-;    0;-;   16;-;   90;-;   68;-;    0;-
4408;5147;05;A;   2;220105; 3;u;24;  344;-;  353;-;   91;-;   85;-;  249;-;  205;-;   43;-;    1;-;    4;-;    1;-;   13;-;   77;-;   62;-;    0;-;  265;-;  231;-;   34;-;    0;-;    3;-;    0;-;    6;-;   79;-;   60;-;    0;-
4408;5147;05;A;   2;220106; 4;u;01;  203;-;  275;-;   81;-;   84;-;  121;-;  103;-;   18;-;    0;-;    1;-;    0;-;    9;-;   72;-;   60;-;    0;-;  189;-;  158;-;   30;-;    1;-;    2;-;    0;-;    8;-;   76;-;   57;-;    0;-
4408;5147;05;A;   2;220106; 4;u;02;  155;-;  277;-;   69;-;  110;-;   84;-;   61;-;   22;-;    1;-;    2;-;    1;-;    7;-;   61;-;   45;-;    0;-;  165;-;  127;-;   37;-;    1;-;    2;-;    1;-;    7;-;  102;-;   87;-;    0;-
4408;5147;05;A;   2;220106; 4;u;03;  170;-;  251;-;  100;-;  127;-;   69;-;   56;-;   13;-;    0;-;    1;-;    0;-;    7;-;   93;-;   83;-;    0;-;  123;-;   86;-;   36;-;    1;-;    1;-;    1;-;   14;-;  112;-;   87;-;    0;-
4408;5147;05;A;   2;220106; 4;u;04;  192;-;  322;-;   93;-;  167;-;   99;-;   78;-;   21;-;    0;-;    0;-;    0;-;   10;-;   83;-;   72;-;    0;-;  155;-;  112;-;   42;-;    1;-;    0;-;    1;-;   22;-;  144;-;  119;-;    0;-
4408;5147;05;A;   2;220106; 4;u;05;  479;-;  668;-;  216;-;  285;-;  261;-;  221;-;   38;-;    2;-;    2;-;    0;-;   30;-;  186;-;  155;-;    0;-;  380;-;  314;-;   65;-;    1;-;    3;-;    5;-;   37;-;  243;-;  202;-;    0;-
4408;5147;05;A;   2;220106; 4;u;06; 1102;-; 1389;-;  307;-;  417;-;  791;-;  688;-;  101;-;    2;-;    4;-;    0;-;   33;-;  274;-;  239;-;    0;-;  970;-;  864;-;  101;-;    5;-;    2;-;    4;-;   53;-;  360;-;  312;-;    0;-
4408;5147;05;A;   2;220106; 4;u;07; 1992;-; 1994;-;  438;-;  485;-; 1546;-; 1273;-;  270;-;    3;-;    8;-;    1;-;   70;-;  367;-;  312;-;    0;-; 1502;-; 1269;-;  226;-;    7;-;    7;-;    3;-;   63;-;  419;-;  356;-;    0;-
4408;5147;05;A;   2;220106; 4;u;08; 2358;-; 2395;-;  497;-;  456;-; 1836;-; 1561;-;  272;-;    3;-;   25;-;    1;-;   77;-;  419;-;  360;-;    0;-; 1925;-; 1666;-;  252;-;    7;-;   14;-;    0;-;   64;-;  392;-;  327;-;    0;-
4408;5147;05;A;   2;220106; 4;u;09; 1959;-; 2091;-;  454;-;  491;-; 1487;-; 1249;-;  234;-;    4;-;   18;-;    0;-;   66;-;  388;-;  343;-;    0;-; 1587;-; 1348;-;  232;-;    7;-;   13;-;    4;-;   91;-;  396;-;  332;-;    0;-
4408;5147;05;A;   2;220106; 4;u;10; 1799;-; 1930;-;  460;-;  525;-; 1325;-; 1127;-;  194;-;    4;-;   14;-;    4;-;   70;-;  386;-;  338;-;    0;-; 1394;-; 1201;-;  187;-;    6;-;   11;-;    3;-;   68;-;  454;-;  381;-;    0;-
4408;5147;05;A;   2;220106; 4;u;11; 1949;-; 1971;-;  565;-;  529;-; 1365;-; 1161;-;  198;-;    6;-;   19;-;    0;-;   88;-;  477;-;  407;-;    0;-; 1422;-; 1203;-;  212;-;    7;-;   20;-;    7;-;   84;-;  438;-;  384;-;    0;-
4408;5147;05;A;   2;220106; 4;u;12; 2170;-; 2020;-;  579;-;  512;-; 1566;-; 1330;-;  231;-;    5;-;   25;-;    1;-;   77;-;  501;-;  440;-;    0;-; 1492;-; 1261;-;  226;-;    5;-;   16;-;    1;-;   79;-;  432;-;  394;-;    0;-
4408;5147;05;A;   2;220106; 4;u;13; 2346;-; 2226;-;  620;-;  564;-; 1702;-; 1443;-;  256;-;    3;-;   24;-;    3;-;   94;-;  523;-;  471;-;    0;-; 1633;-; 1408;-;  214;-;   11;-;   29;-;    3;-;   83;-;  478;-;  421;-;    0;-
4408;5147;05;A;   2;220106; 4;u;14; 2432;-; 2270;-;  630;-;  480;-; 1783;-; 1558;-;  221;-;    4;-;   19;-;    1;-;   81;-;  548;-;  484;-;    0;-; 1763;-; 1521;-;  232;-;   10;-;   27;-;    1;-;   67;-;  412;-;  371;-;    0;-
4408;5147;05;A;   2;220106; 4;u;15; 2740;-; 2720;-;  588;-;  501;-; 2132;-; 1878;-;  247;-;    7;-;   20;-;    4;-;   56;-;  528;-;  471;-;    0;-; 2195;-; 1870;-;  312;-;   13;-;   24;-;    1;-;   67;-;  433;-;  403;-;    0;-
4408;5147;05;A;   2;220106; 4;u;16; 2971;-; 3171;-;  576;-;  473;-; 2372;-; 2089;-;  278;-;    5;-;   23;-;    1;-;   64;-;  511;-;  456;-;    0;-; 2672;-; 2285;-;  376;-;   11;-;   26;-;    2;-;   49;-;  422;-;  373;-;    0;-
4408;5147;05;A;   2;220106; 4;u;17; 3049;-; 3253;-;  551;-;  397;-; 2477;-; 2210;-;  261;-;    6;-;   21;-;    0;-;   45;-;  506;-;  441;-;    0;-; 2827;-; 2509;-;  307;-;   11;-;   29;-;    3;-;   49;-;  345;-;  309;-;    0;-
4408;5147;05;A;   2;220106; 4;u;18; 2417;-; 2688;-;  366;-;  305;-; 2029;-; 1841;-;  184;-;    4;-;   22;-;    1;-;   32;-;  333;-;  283;-;    0;-; 2368;-; 2164;-;  196;-;    8;-;   15;-;    1;-;   32;-;  272;-;  232;-;    0;-
4408;5147;05;A;   2;220106; 4;u;19; 1814;-; 2233;-;  304;-;  257;-; 1493;-; 1366;-;  122;-;    5;-;   17;-;    3;-;   18;-;  283;-;  238;-;    0;-; 1961;-; 1798;-;  155;-;    8;-;   15;-;    0;-;   26;-;  231;-;  198;-;    0;-
4408;5147;05;A;   2;220106; 4;u;20; 1293;-; 1548;-;  281;-;  193;-;  998;-;  922;-;   74;-;    2;-;   14;-;    0;-;   25;-;  256;-;  203;-;    0;-; 1347;-; 1222;-;  116;-;    9;-;    8;-;    0;-;   21;-;  172;-;  151;-;    0;-
4408;5147;05;A;   2;220106; 4;u;21;  967;-; 1176;-;  218;-;  135;-;  739;-;  671;-;   65;-;    3;-;   10;-;    3;-;   17;-;  198;-;  161;-;    0;-; 1034;-;  935;-;   89;-;   10;-;    7;-;    0;-;   14;-;  121;-;   98;-;    0;-
4408;5147;05;A;   2;220106; 4;u;22;  707;-;  826;-;  119;-;   92;-;  582;-;  529;-;   50;-;    3;-;    6;-;    0;-;   10;-;  109;-;   85;-;    0;-;  731;-;  658;-;   72;-;    1;-;    3;-;    0;-;   14;-;   78;-;   62;-;    0;-
4408;5147;05;A;   2;220106; 4;u;23;  559;-;  601;-;  103;-;   95;-;  456;-;  408;-;   48;-;    0;-;    0;-;    1;-;    4;-;   98;-;   80;-;    0;-;  504;-;  456;-;   44;-;    4;-;    2;-;    0;-;    5;-;   90;-;   73;-;    0;-
4408;5147;05;A;   2;220106; 4;u;24;  358;-;  304;-;  101;-;   61;-;  254;-;  224;-;   29;-;    1;-;    3;-;    2;-;    9;-;   90;-;   67;-;    0;-;  238;-;  211;-;   25;-;    2;-;    5;-;    0;-;    8;-;   53;-;   41;-;    0;-
4408;5147;05;A;   2;220107; 5;u;01;  239;-;  325;-;   75;-;   87;-;  163;-;  144;-;   18;-;    1;-;    1;-;    0;-;    6;-;   69;-;   57;-;    0;-;  235;-;  186;-;   48;-;    1;-;    3;-;    1;-;    9;-;   77;-;   57;-;    0;-
4408;5147;05;A;   2;220107; 5;u;02;  167;-;  233;-;   68;-;   91;-;   92;-;   69;-;   23;-;    0;-;    7;-;    0;-;    5;-;   63;-;   48;-;    0;-;  141;-;  119;-;   21;-;    1;-;    1;-;    0;-;   12;-;   79;-;   65;-;    0;-
4408;5147;05;A;   2;220107; 5;u;03;  180;-;  252;-;   93;-;  118;-;   85;-;   69;-;   16;-;    0;-;    2;-;    0;-;   13;-;   80;-;   68;-;    0;-;  132;-;   96;-;   36;-;    0;-;    2;-;    0;-;   16;-;  102;-;   81;-;    0;-
4408;5147;05;A;   2;220107; 5;u;04;  213;-;  267;-;  115;-;  126;-;   98;-;   84;-;   13;-;    1;-;    0;-;    0;-;   14;-;  101;-;   82;-;    0;-;  139;-;   96;-;   36;-;    7;-;    2;-;    2;-;   13;-;  111;-;   95;-;    0;-
4408;5147;05;A;   2;220107; 5;u;05;  450;-;  572;-;  215;-;  224;-;  232;-;  192;-;   36;-;    4;-;    3;-;    0;-;   24;-;  191;-;  179;-;    0;-;  346;-;  301;-;   44;-;    1;-;    2;-;    2;-;   36;-;  186;-;  155;-;    0;-
4408;5147;05;A;   2;220107; 5;u;06; 1091;-; 1261;-;  282;-;  321;-;  803;-;  692;-;  108;-;    3;-;    6;-;    1;-;   40;-;  241;-;  206;-;    0;-;  937;-;  830;-;  102;-;    5;-;    3;-;    3;-;   40;-;  278;-;  244;-;    0;-
4408;5147;05;A;   2;220107; 5;u;07; 1794;-; 1732;-;  385;-;  372;-; 1400;-; 1148;-;  250;-;    2;-;    9;-;    2;-;   54;-;  329;-;  283;-;    0;-; 1353;-; 1160;-;  189;-;    4;-;    7;-;    2;-;   52;-;  318;-;  288;-;    0;-
4408;5147;05;A;   2;220107; 5;u;08; 2069;-; 2085;-;  407;-;  372;-; 1644;-; 1382;-;  258;-;    4;-;   18;-;    0;-;   57;-;  350;-;  290;-;    0;-; 1704;-; 1464;-;  230;-;   10;-;    9;-;    3;-;   69;-;  300;-;  252;-;    0;-
4408;5147;05;A;   2;220107; 5;u;09; 1749;-; 1754;-;  408;-;  406;-; 1323;-; 1098;-;  220;-;    5;-;   18;-;    0;-;   66;-;  342;-;  301;-;    0;-; 1331;-; 1111;-;  210;-;   10;-;   17;-;    4;-;   59;-;  343;-;  294;-;    0;-
4408;5147;05;A;   2;220107; 5;u;10; 1733;-; 1624;-;  440;-;  406;-; 1271;-; 1066;-;  202;-;    3;-;   22;-;    1;-;   66;-;  373;-;  330;-;    0;-; 1202;-; 1008;-;  192;-;    2;-;   16;-;    0;-;   62;-;  344;-;  292;-;    0;-
4408;5147;05;A;   2;220107; 5;u;11; 1840;-; 1716;-;  466;-;  442;-; 1354;-; 1126;-;  225;-;    3;-;   20;-;    4;-;   74;-;  388;-;  340;-;    0;-; 1252;-; 1051;-;  199;-;    2;-;   22;-;    2;-;   70;-;  370;-;  324;-;    0;-
4408;5147;05;A;   2;220107; 5;u;12; 2079;-; 1984;-;  553;-;  401;-; 1502;-; 1271;-;  228;-;    3;-;   24;-;    3;-;   88;-;  462;-;  412;-;    0;-; 1567;-; 1333;-;  227;-;    7;-;   16;-;    0;-;   65;-;  336;-;  291;-;    0;-
4408;5147;05;A;   2;220107; 5;u;13; 2598;-; 2415;-;  525;-;  418;-; 2050;-; 1742;-;  302;-;    6;-;   23;-;    0;-;   96;-;  429;-;  372;-;    0;-; 1971;-; 1714;-;  252;-;    5;-;   26;-;    1;-;   67;-;  350;-;  311;-;    0;-
4408;5147;05;A;   2;220107; 5;u;14; 3008;-; 2782;-;  532;-;  401;-; 2450;-; 2136;-;  307;-;    7;-;   26;-;    3;-;   71;-;  458;-;  399;-;    0;-; 2351;-; 2055;-;  288;-;    8;-;   30;-;    2;-;   77;-;  322;-;  283;-;    0;-
4408;5147;05;A;   2;220107; 5;u;15; 3235;-; 2978;-;  474;-;  334;-; 2729;-; 2415;-;  309;-;    5;-;   32;-;    2;-;   74;-;  398;-;  351;-;    0;-; 2612;-; 2279;-;  328;-;    5;-;   32;-;    2;-;   51;-;  281;-;  252;-;    0;-
4408;5147;05;A;   2;220107; 5;u;16; 3563;-; 2999;-;  504;-;  280;-; 3029;-; 2728;-;  298;-;    3;-;   30;-;    1;-;   46;-;  457;-;  400;-;    0;-; 2680;-; 2390;-;  281;-;    9;-;   39;-;    2;-;   42;-;  236;-;  211;-;    0;-
4408;5147;05;A;   2;220107; 5;u;17; 2785;-; 2886;-;  389;-;  238;-; 2378;-; 2159;-;  218;-;    1;-;   18;-;    1;-;   37;-;  351;-;  310;-;    0;-; 2615;-; 2371;-;  239;-;    5;-;   33;-;    1;-;   40;-;  197;-;  183;-;    0;-
4408;5147;05;A;   2;220107; 5;u;18; 2014;-; 2503;-;  281;-;  182;-; 1717;-; 1571;-;  142;-;    4;-;   16;-;    1;-;   23;-;  257;-;  222;-;    0;-; 2290;-; 2080;-;  206;-;    4;-;   31;-;    1;-;   17;-;  164;-;  145;-;    0;-
4408;5147;05;A;   2;220107; 5;u;19; 1733;-; 2113;-;  229;-;  155;-; 1492;-; 1373;-;  116;-;    3;-;   12;-;    5;-;   11;-;  213;-;  177;-;    0;-; 1944;-; 1796;-;  146;-;    2;-;   14;-;    1;-;    6;-;  148;-;  136;-;    0;-
4408;5147;05;A;   2;220107; 5;u;20; 1278;-; 1496;-;  217;-;  102;-; 1055;-;  966;-;   87;-;    2;-;    6;-;    2;-;   17;-;  198;-;  161;-;    0;-; 1382;-; 1249;-;  125;-;    8;-;   12;-;    1;-;   17;-;   84;-;   73;-;    0;-
4408;5147;05;A;   2;220107; 5;u;21; 1038;-; 1182;-;  180;-;   96;-;  850;-;  772;-;   74;-;    4;-;    8;-;    3;-;   11;-;  166;-;  127;-;    0;-; 1075;-;  985;-;   86;-;    4;-;   11;-;    0;-;   13;-;   83;-;   70;-;    0;-
4408;5147;05;A;   2;220107; 5;u;22;  768;-;  909;-;  152;-;   71;-;  612;-;  547;-;   63;-;    2;-;    4;-;    1;-;   11;-;  140;-;  116;-;    0;-;  827;-;  769;-;   57;-;    1;-;   11;-;    0;-;   14;-;   57;-;   41;-;    0;-
4408;5147;05;A;   2;220107; 5;u;23;  633;-;  748;-;   97;-;   67;-;  532;-;  483;-;   47;-;    2;-;    4;-;    0;-;    8;-;   89;-;   67;-;    0;-;  674;-;  619;-;   52;-;    3;-;    7;-;    0;-;   12;-;   55;-;   41;-;    0;-
4408;5147;05;A;   2;220107; 5;u;24;  455;-;  591;-;   84;-;   68;-;  370;-;  336;-;   32;-;    2;-;    1;-;    1;-;    3;-;   80;-;   67;-;    0;-;  518;-;  466;-;   49;-;    3;-;    5;-;    0;-;    4;-;   64;-;   51;-;    0;-
4408;5147;05;A;   2;220108; 6;u;01;  341;-;  436;-;   73;-;   62;-;  266;-;  241;-;   25;-;    0;-;    2;-;    0;-;    5;-;   68;-;   58;-;    0;-;  369;-;  322;-;   46;-;    1;-;    5;-;    1;-;   10;-;   51;-;   38;-;    0;-
4408;5147;05;A;   2;220108; 6;u;02;  223;-;  327;-;   49;-;   65;-;  173;-;  149;-;   24;-;    0;-;    1;-;    0;-;    2;-;   47;-;   35;-;    0;-;  261;-;  225;-;   34;-;    2;-;    1;-;    1;-;    8;-;   56;-;   48;-;    0;-
4408;5147;05;A;   2;220108; 6;u;03;  166;-;  306;-;   65;-;   69;-;   97;-;   81;-;   15;-;    1;-;    4;-;    0;-;   12;-;   53;-;   43;-;    0;-;  233;-;  183;-;   50;-;    0;-;    4;-;    0;-;    9;-;   60;-;   40;-;    0;-
4408;5147;05;A;   2;220108; 6;u;04;  184;-;  312;-;   75;-;   86;-;  107;-;   93;-;   13;-;    1;-;    2;-;    0;-;   10;-;   65;-;   56;-;    0;-;  225;-;  179;-;   44;-;    2;-;    1;-;    1;-;   12;-;   73;-;   61;-;    0;-
4408;5147;05;A;   2;220108; 6;u;05;  233;-;  362;-;   92;-;  104;-;  138;-;  109;-;   29;-;    0;-;    3;-;    0;-;    3;-;   89;-;   81;-;    0;-;  256;-;  214;-;   42;-;    0;-;    2;-;    0;-;   14;-;   90;-;   77;-;    0;-
4408;5147;05;A;   2;220108; 6;u;06;  359;-;  504;-;  108;-;  112;-;  246;-;  219;-;   27;-;    0;-;    5;-;    1;-;   16;-;   91;-;   82;-;    0;-;  384;-;  336;-;   44;-;    4;-;    8;-;    1;-;   14;-;   97;-;   88;-;    0;-
4408;5147;05;A;   2;220108; 6;u;07;  533;-;  539;-;  128;-;  108;-;  397;-;  342;-;   54;-;    1;-;    8;-;    3;-;   12;-;  113;-;  102;-;    0;-;  419;-;  345;-;   74;-;    0;-;   12;-;    2;-;    6;-;  100;-;   91;-;    0;-
4408;5147;05;A;   2;220108; 6;u;08;  692;-;  638;-;  135;-;  150;-;  545;-;  466;-;   79;-;    0;-;   12;-;    0;-;   15;-;  120;-;  112;-;    0;-;  474;-;  392;-;   80;-;    2;-;   14;-;    1;-;   20;-;  129;-;  120;-;    0;-
4408;5147;05;A;   2;220108; 6;u;09;  926;-;  856;-;  141;-;  138;-;  767;-;  671;-;   95;-;    1;-;   18;-;    0;-;   19;-;  122;-;  108;-;    0;-;  706;-;  628;-;   75;-;    3;-;   12;-;    1;-;   16;-;  121;-;  105;-;    0;-
4408;5147;05;A;   2;220108; 6;u;10; 1271;-; 1296;-;  130;-;  152;-; 1120;-; 1014;-;  106;-;    0;-;   21;-;    0;-;   10;-;  120;-;  104;-;    0;-; 1110;-; 1004;-;  102;-;    4;-;   34;-;    2;-;   19;-;  131;-;  115;-;    0;-
4408;5147;05;A;   2;220108; 6;u;11; 1551;-; 1710;-;  146;-;  184;-; 1388;-; 1278;-;  108;-;    2;-;   17;-;    0;-;   24;-;  122;-;  111;-;    0;-; 1502;-; 1365;-;  133;-;    4;-;   24;-;    2;-;   20;-;  162;-;  149;-;    0;-
4408;5147;05;A;   2;220108; 6;u;12; 1751;-; 1904;-;  118;-;  160;-; 1611;-; 1473;-;  136;-;    2;-;   22;-;    0;-;   15;-;  103;-;   91;-;    0;-; 1715;-; 1583;-;  128;-;    4;-;   29;-;    0;-;   26;-;  134;-;  118;-;    0;-
4408;5147;05;A;   2;220108; 6;u;13; 1927;-; 2157;-;  127;-;  150;-; 1770;-; 1618;-;  152;-;    0;-;   30;-;    1;-;   20;-;  106;-;   94;-;    0;-; 1966;-; 1777;-;  188;-;    1;-;   41;-;    0;-;   18;-;  132;-;  122;-;    0;-
4408;5147;05;A;   2;220108; 6;u;14; 2035;-; 2317;-;  107;-;  151;-; 1911;-; 1765;-;  144;-;    2;-;   17;-;    1;-;   21;-;   85;-;   74;-;    0;-; 2138;-; 1973;-;  158;-;    7;-;   28;-;    0;-;   22;-;  129;-;  111;-;    0;-
4408;5147;05;A;   2;220108; 6;u;15; 2022;-; 2498;-;   88;-;  137;-; 1913;-; 1760;-;  150;-;    3;-;   21;-;    0;-;   22;-;   66;-;   60;-;    0;-; 2330;-; 2159;-;  169;-;    2;-;   31;-;    1;-;   22;-;  114;-;  103;-;    0;-
4408;5147;05;A;   2;220108; 6;u;16; 1785;-; 2512;-;  100;-;  131;-; 1649;-; 1515;-;  131;-;    3;-;   36;-;    1;-;   11;-;   88;-;   75;-;    0;-; 2351;-; 2157;-;  185;-;    9;-;   30;-;    2;-;   13;-;  116;-;  105;-;    0;-
